bedrooms,bathrooms,living_area,zipcode,city,state,latitude,longitude,property_type,year_built,has_garage,has_pool,has_fireplace,rent
2.0,2.0,,78701,Austin,TX,,,apartment,,0,0,0,3565.0
2.0,2.0,1232.0,78701,Austin,TX,,,condos,,0,0,0,4500.0
2.0,2.0,1137.0,78701,Austin,TX,,,apartment,,0,0,0,4594.0
1.0,1.0,746.0,78701,Austin,TX,,,apartment,,0,0,0,1929.0
1.0,1.0,735.0,78701,Austin,TX,,,apartment,,0,0,0,3065.0
1.0,1.0,703.0,78701,Austin,TX,,,apartment,,0,0,0,3451.0
2.0,2.0,1042.0,78701,Austin,TX,,,apartment,,0,0,0,4519.0
2.0,2.0,1225.0,78701,Austin,TX,,,apartment,,0,0,0,3631.0
1.0,1.0,625.0,78701,Austin,TX,,,apartment,,0,0,0,2352.0
1.0,1.0,737.0,78701,Austin,TX,,,apartment,,0,0,0,1960.0
1.0,1.0,680.0,78701,Austin,TX,,,apartment,,0,0,0,1961.0
,,,78701,Austin,TX,,,apartment,,0,0,0,
0.0,1.0,255.0,78701,Austin,TX,,,apartment,,0,0,0,1250.0
1.0,1.0,608.0,78701,Austin,TX,,,condos,,0,0,0,1325.0
1.0,1.0,608.0,78701,Austin,TX,,,condos,,0,0,0,1325.0
1.0,1.0,618.0,78701,Austin,TX,,,condos,,0,0,0,1325.0
1.0,1.0,609.0,78701,Austin,TX,,,condos,,0,0,0,1325.0
1.0,1.0,608.0,78701,Austin,TX,,,condos,,0,0,0,1325.0
1.0,1.0,608.0,78701,Austin,TX,,,condos,,0,0,0,1325.0
1.0,1.0,608.0,78701,Austin,TX,,,condos,,0,0,0,1325.0
1.0,1.0,600.0,78701,Austin,TX,,,condos,,0,0,0,1425.0
,,,78701,Austin,TX,,,apartment,,0,0,0,
2.0,2.0,1897.0,78701,Austin,TX,,,condos,,0,0,0,8500.0
1.0,1.0,711.0,78701,Austin,TX,,,condos,,0,0,0,1799.0
2.0,1.0,857.0,78701,Austin,TX,,,condos,,0,0,0,1995.0
2.0,2.0,1232.0,78701,Austin,TX,,,condos,,0,0,0,4650.0
,,,78701,Austin,TX,,,apartment,,0,0,0,
0.0,1.0,501.0,78701,Austin,TX,,,condos,,0,0,0,2351.0
0.0,1.0,352.0,78701,Austin,TX,,,condos,,0,0,0,1321.0
2.0,2.0,1092.0,78701,Austin,TX,,,condos,,0,0,0,3451.0
2.0,2.0,748.0,78701,Austin,TX,,,condos,,0,0,0,2722.0
0.0,1.0,602.0,78701,Austin,TX,,,condos,,0,0,0,2646.0
1.0,1.0,598.0,78701,Austin,TX,,,condos,,0,0,0,2574.0
2.0,2.0,1048.0,78701,Austin,TX,,,condos,,0,0,0,3660.0
2.0,2.0,1627.0,78701,Austin,TX,,,condos,,0,0,0,5000.0
1.0,1.0,835.0,78701,Austin,TX,,,condos,,0,0,0,2923.0
